drugname,reac,freq
AZOSEMIDE,Pneumonia,10
AZOSEMIDE,Diarrhoea,9
AZOSEMIDE,Headache,8
AZOSEMIDE,Pulmonary arterial hypertension,8
AZOSEMIDE,Cardiac failure chronic,7
AZOSEMIDE,Cardiac failure,6
AZOSEMIDE,Hypotension,6
AZOSEMIDE,Brain natriuretic peptide increased,6
AZOSEMIDE,Nausea,6
AZOSEMIDE,Oedema peripheral,6
AZOSEMIDE,Decreased appetite,5
AZOSEMIDE,Dehydration,4
AZOSEMIDE,Disease progression,4
AZOSEMIDE,Death,4
AZOSEMIDE,Iron deficiency anaemia,4
AZOSEMIDE,Pyrexia,3
AZOSEMIDE,Cerebral infarction,3
AZOSEMIDE,Platelet count decreased,3
AZOSEMIDE,Dizziness,3
AZOSEMIDE,Fall,3
AZOSEMIDE,Lymphocyte count decreased,3
AZOSEMIDE,Rash,3
AZOSEMIDE,Off label use,3
AZOSEMIDE,Pleural effusion,3
AZOSEMIDE,Hyperkalaemia,3
AZOSEMIDE,Constipation,3
AZOSEMIDE,Anaemia,3
AZOSEMIDE,Interstitial lung disease,3
AZOSEMIDE,Atrial fibrillation,3
AZOSEMIDE,Hypothyroidism,3
AZOSEMIDE,Malaise,2
AZOSEMIDE,Dyspnoea,2
AZOSEMIDE,Neutrophil percentage increased,2
AZOSEMIDE,Monocyte percentage decreased,2
AZOSEMIDE,C-reactive protein increased,2
AZOSEMIDE,Lymphocyte percentage decreased,2
AZOSEMIDE,Red blood cell count increased,2
AZOSEMIDE,Low cardiac output syndrome,2
AZOSEMIDE,Dry eye,2
AZOSEMIDE,Eye discharge,2
AZOSEMIDE,Hepatic function abnormal,2
AZOSEMIDE,Pulmonary hypertension,2
AZOSEMIDE,Right ventricular failure,2
AZOSEMIDE,Rhinitis allergic,2
AZOSEMIDE,Anaemia folate deficiency,2
AZOSEMIDE,Rheumatoid arthritis,2
AZOSEMIDE,Back pain,2
AZOSEMIDE,Large intestine polyp,2
AZOSEMIDE,Atrial septal defect,2
AZOSEMIDE,Cardiovascular disorder,2
BACLOFEN,Fatigue,26
BACLOFEN,Pain,25
BACLOFEN,Fall,18
BACLOFEN,Headache,18
BACLOFEN,Anxiety,15
BACLOFEN,Arthralgia,15
BACLOFEN,Urinary tract infection,15
BACLOFEN,Asthenia,14
BACLOFEN,Gait disturbance,14
BACLOFEN,Myalgia,12
BACLOFEN,Pneumonia,12
BACLOFEN,Product dose omission issue,12
BACLOFEN,Vomiting,12
BACLOFEN,Nausea,12
BACLOFEN,Weight decreased,12
BACLOFEN,Pain in extremity,11
BACLOFEN,Pyrexia,10
BACLOFEN,Nasopharyngitis,10
BACLOFEN,Tachycardia,9
BACLOFEN,Anhedonia,9
BACLOFEN,Emotional distress,9
BACLOFEN,Acute kidney injury,9
BACLOFEN,Muscle spasticity,9
BACLOFEN,Rash,8
BACLOFEN,Malaise,8
BACLOFEN,COVID-19,8
BACLOFEN,Chronic kidney disease,8
BACLOFEN,Blood creatinine increased,8
BACLOFEN,Cough,8
BACLOFEN,Dyspnoea,8
BACLOFEN,Dizziness,8
BACLOFEN,Respiratory failure,8
BACLOFEN,Sepsis,8
BACLOFEN,Weight increased,8
BACLOFEN,Multiple sclerosis relapse,8
BACLOFEN,Pruritus,7
BACLOFEN,Muscle spasms,7
BACLOFEN,Off label use,7
BACLOFEN,White blood cell count decreased,6
BACLOFEN,Depression,6
BACLOFEN,Infection,6
BACLOFEN,Contusion,6
BACLOFEN,Loss of consciousness,6
BACLOFEN,Diarrhoea,6
BACLOFEN,Sleep disorder,6
BACLOFEN,Back pain,6
BACLOFEN,Memory impairment,6
BACLOFEN,Metastatic malignant melanoma,6
BACLOFEN,Seizure,5
BACLOFEN,Lymphocyte count decreased,5
BACTRIM,Pyrexia,39
BACTRIM,Neutropenia,39
BACTRIM,Off label use,37
BACTRIM,Hepatic cytolysis,32
BACTRIM,Pain,30
BACTRIM,Hyperkalaemia,30
BACTRIM,Thrombocytopenia,29
BACTRIM,Acute kidney injury,26
BACTRIM,COVID-19,25
BACTRIM,Fatigue,23
BACTRIM,Diarrhoea,23
BACTRIM,Rash,21
BACTRIM,Anaemia,20
BACTRIM,Leukopenia,20
BACTRIM,Nausea,19
BACTRIM,Lymphopenia,18
BACTRIM,Product dose omission issue,18
BACTRIM,Headache,17
BACTRIM,Asthenia,17
BACTRIM,Pneumonia,17
BACTRIM,Drug reaction with eosinophilia and systemic symptoms,17
BACTRIM,Hyponatraemia,17
BACTRIM,Arthralgia,16
BACTRIM,Anxiety,16
BACTRIM,Inappropriate schedule of product administration,15
BACTRIM,Condition aggravated,15
BACTRIM,Emotional distress,14
BACTRIM,Weight decreased,14
BACTRIM,Vomiting,14
BACTRIM,Dyspnoea,13
BACTRIM,Sinusitis,13
BACTRIM,Upper respiratory tract infection,13
BACTRIM,Agranulocytosis,13
BACTRIM,Infection,13
BACTRIM,Cough,12
BACTRIM,Chronic kidney disease,12
BACTRIM,Death,12
BACTRIM,Abdominal pain,12
BACTRIM,Product use in unapproved indication,11
BACTRIM,Decreased appetite,11
BACTRIM,Septic shock,11
BACTRIM,Anhedonia,10
BACTRIM,Renal impairment,10
BACTRIM,Fall,10
BACTRIM,Candida infection,10
BACTRIM,Cytokine release syndrome,10
BACTRIM,Hyperthermia,10
BACTRIM,Toxic skin eruption,9
BACTRIM,Back pain,9
BACTRIM,Depression,9
BECLOMETHASONE DIPROPIONATE,Nightmare,10
BECLOMETHASONE DIPROPIONATE,Contusion,10
BECLOMETHASONE DIPROPIONATE,Lower respiratory tract infection,9
BECLOMETHASONE DIPROPIONATE,Abdominal pain,9
BECLOMETHASONE DIPROPIONATE,Anxiety,8
BECLOMETHASONE DIPROPIONATE,Dyspnoea,8
BECLOMETHASONE DIPROPIONATE,Condition aggravated,8
BECLOMETHASONE DIPROPIONATE,Malaise,7
BECLOMETHASONE DIPROPIONATE,Peripheral swelling,7
BECLOMETHASONE DIPROPIONATE,Diarrhoea,7
BECLOMETHASONE DIPROPIONATE,Illness,6
BECLOMETHASONE DIPROPIONATE,Mucosal inflammation,6
BECLOMETHASONE DIPROPIONATE,Genital ulceration,6
BECLOMETHASONE DIPROPIONATE,Oral pain,6
BECLOMETHASONE DIPROPIONATE,Genital pain,6
BECLOMETHASONE DIPROPIONATE,Drug interaction,6
BECLOMETHASONE DIPROPIONATE,Arthropathy,5
BECLOMETHASONE DIPROPIONATE,Aggression,5
BECLOMETHASONE DIPROPIONATE,Enuresis,5
BECLOMETHASONE DIPROPIONATE,Hyperhidrosis,5
BECLOMETHASONE DIPROPIONATE,Product dose omission issue,5
BECLOMETHASONE DIPROPIONATE,Joint swelling,5
BECLOMETHASONE DIPROPIONATE,Blood potassium decreased,5
BECLOMETHASONE DIPROPIONATE,Gastrointestinal pain,5
BECLOMETHASONE DIPROPIONATE,Irritable bowel syndrome,5
BECLOMETHASONE DIPROPIONATE,Food poisoning,5
BECLOMETHASONE DIPROPIONATE,Vomiting,5
BECLOMETHASONE DIPROPIONATE,Abdominal pain upper,5
BECLOMETHASONE DIPROPIONATE,Feeling abnormal,5
BECLOMETHASONE DIPROPIONATE,Depression,4
BECLOMETHASONE DIPROPIONATE,Dizziness,4
BECLOMETHASONE DIPROPIONATE,Fatigue,4
BECLOMETHASONE DIPROPIONATE,Decreased appetite,4
BECLOMETHASONE DIPROPIONATE,Nausea,4
BECLOMETHASONE DIPROPIONATE,COVID-19,4
BECLOMETHASONE DIPROPIONATE,Off label use,4
BECLOMETHASONE DIPROPIONATE,Rash,4
BECLOMETHASONE DIPROPIONATE,Pain in extremity,4
BECLOMETHASONE DIPROPIONATE,Amnesia,4
BECLOMETHASONE DIPROPIONATE,Disturbance in attention,4
BECLOMETHASONE DIPROPIONATE,Tendonitis,4
BECLOMETHASONE DIPROPIONATE,Gait inability,4
BECLOMETHASONE DIPROPIONATE,Dementia,4
BECLOMETHASONE DIPROPIONATE,Hypersensitivity,3
BECLOMETHASONE DIPROPIONATE,Scar,3
BECLOMETHASONE DIPROPIONATE,Haemorrhage subcutaneous,3
BECLOMETHASONE DIPROPIONATE,Sensitive skin,3
BECLOMETHASONE DIPROPIONATE,Skin wound,3
BECLOMETHASONE DIPROPIONATE,Skin injury,3
BECLOMETHASONE DIPROPIONATE,"Hallucination, visual",3
BENADRYL,Fatigue,54
BENADRYL,Off label use,36
BENADRYL,COVID-19,35
BENADRYL,Pruritus,34
BENADRYL,Nausea,34
BENADRYL,Product dose omission issue,32
BENADRYL,Malaise,32
BENADRYL,Dyspnoea,32
BENADRYL,Pain,31
BENADRYL,Headache,30
BENADRYL,Arthralgia,28
BENADRYL,Inappropriate schedule of product administration,28
BENADRYL,Rash,28
BENADRYL,Cough,28
BENADRYL,Weight decreased,25
BENADRYL,Urticaria,25
BENADRYL,Pyrexia,24
BENADRYL,Erythema,21
BENADRYL,Pneumonia,20
BENADRYL,Weight increased,19
BENADRYL,Infusion related reaction,19
BENADRYL,Vomiting,19
BENADRYL,Diarrhoea,18
BENADRYL,Asthenia,18
BENADRYL,Fall,18
BENADRYL,Blood pressure increased,17
BENADRYL,Back pain,17
BENADRYL,Pain in extremity,16
BENADRYL,Nasopharyngitis,16
BENADRYL,Sinusitis,15
BENADRYL,Somnolence,15
BENADRYL,Dizziness,15
BENADRYL,Drug ineffective,15
BENADRYL,Drug hypersensitivity,14
BENADRYL,Swelling,14
BENADRYL,Anaphylactic reaction,14
BENADRYL,Anxiety,14
BENADRYL,Asthma,13
BENADRYL,Peripheral swelling,13
BENADRYL,Incorrect dose administered,13
BENADRYL,Hypersensitivity,13
BENADRYL,Illness,13
BENADRYL,Feeling abnormal,13
BENADRYL,Chest pain,13
BENADRYL,Upper respiratory tract infection,13
BENADRYL,Injection site pain,12
BENADRYL,Intentional product use issue,12
BENADRYL,Flushing,11
BENADRYL,Hypertension,11
BENADRYL,Decreased appetite,11
BENDAMUSTINE HYDROCHLORIDE,Myelosuppression,13
BENDAMUSTINE HYDROCHLORIDE,COVID-19,11
BENDAMUSTINE HYDROCHLORIDE,Infusion related reaction,10
BENDAMUSTINE HYDROCHLORIDE,Platelet count decreased,9
BENDAMUSTINE HYDROCHLORIDE,Off label use,7
BENDAMUSTINE HYDROCHLORIDE,White blood cell count decreased,6
BENDAMUSTINE HYDROCHLORIDE,Anuria,5
BENDAMUSTINE HYDROCHLORIDE,Acute kidney injury,5
BENDAMUSTINE HYDROCHLORIDE,Disease progression,5
BENDAMUSTINE HYDROCHLORIDE,Lymphocyte count decreased,4
BENDAMUSTINE HYDROCHLORIDE,Decreased appetite,4
BENDAMUSTINE HYDROCHLORIDE,Thrombocytopenia,3
BENDAMUSTINE HYDROCHLORIDE,Diffuse large B-cell lymphoma recurrent,3
BENDAMUSTINE HYDROCHLORIDE,Pyrexia,3
BENDAMUSTINE HYDROCHLORIDE,Anaemia,3
BENDAMUSTINE HYDROCHLORIDE,Pneumonia,3
BENDAMUSTINE HYDROCHLORIDE,Neutrophil count decreased,3
BENDAMUSTINE HYDROCHLORIDE,COVID-19 pneumonia,3
BENDAMUSTINE HYDROCHLORIDE,Cytopenia,3
BENDAMUSTINE HYDROCHLORIDE,Febrile neutropenia,3
BENDAMUSTINE HYDROCHLORIDE,Hepatic function abnormal,2
BENDAMUSTINE HYDROCHLORIDE,Lymphoma,2
BENDAMUSTINE HYDROCHLORIDE,Cytomegalovirus infection,2
BENDAMUSTINE HYDROCHLORIDE,Malignant neoplasm progression,2
BENDAMUSTINE HYDROCHLORIDE,Cytomegalovirus infection reactivation,2
BENDAMUSTINE HYDROCHLORIDE,Hypogammaglobulinaemia,2
BENDAMUSTINE HYDROCHLORIDE,Tumour lysis syndrome,2
BENDAMUSTINE HYDROCHLORIDE,Pneumocystis jirovecii pneumonia,2
BENDAMUSTINE HYDROCHLORIDE,Diarrhoea,2
BENDAMUSTINE HYDROCHLORIDE,Drug ineffective,2
BENDAMUSTINE HYDROCHLORIDE,Atrial fibrillation,2
BENDAMUSTINE HYDROCHLORIDE,Mouth ulceration,2
BENDAMUSTINE HYDROCHLORIDE,Serum sickness,2
BENDAMUSTINE HYDROCHLORIDE,Blood pressure decreased,2
BENDAMUSTINE HYDROCHLORIDE,Respiratory arrest,2
BENDAMUSTINE HYDROCHLORIDE,Cardiac arrest,2
BENDAMUSTINE HYDROCHLORIDE,Hydronephrosis,2
BENDAMUSTINE HYDROCHLORIDE,Drug reaction with eosinophilia and systemic symptoms,2
BENDAMUSTINE HYDROCHLORIDE,Tumour invasion,1
BENDAMUSTINE HYDROCHLORIDE,Red blood cell count decreased,1
BENDAMUSTINE HYDROCHLORIDE,Guillain-Barre syndrome,1
BENDAMUSTINE HYDROCHLORIDE,Rash,1
BENDAMUSTINE HYDROCHLORIDE,Blood creatinine increased,1
BENDAMUSTINE HYDROCHLORIDE,Abdominal pain,1
BENDAMUSTINE HYDROCHLORIDE,Hypersensitivity,1
BENDAMUSTINE HYDROCHLORIDE,Eczema,1
BENDAMUSTINE HYDROCHLORIDE,Hypoxia,1
BENDAMUSTINE HYDROCHLORIDE,Lower limb fracture,1
BENDAMUSTINE HYDROCHLORIDE,Cardiac failure congestive,1
BENDAMUSTINE HYDROCHLORIDE,Transaminases increased,1
BENDROFLUMETHIAZIDE,Intentional product misuse,118
BENDROFLUMETHIAZIDE,Abdominal discomfort,113
BENDROFLUMETHIAZIDE,Off label use,110
BENDROFLUMETHIAZIDE,COVID-19,102
BENDROFLUMETHIAZIDE,Malaise,96
BENDROFLUMETHIAZIDE,Hallucination,95
BENDROFLUMETHIAZIDE,Diarrhoea,95
BENDROFLUMETHIAZIDE,Tachycardia,94
BENDROFLUMETHIAZIDE,Feeling abnormal,92
BENDROFLUMETHIAZIDE,Pyrexia,91
BENDROFLUMETHIAZIDE,Abdominal pain upper,91
BENDROFLUMETHIAZIDE,Chest pain,91
BENDROFLUMETHIAZIDE,Peripheral swelling,91
BENDROFLUMETHIAZIDE,Vomiting,91
BENDROFLUMETHIAZIDE,Fatigue,90
BENDROFLUMETHIAZIDE,Pruritus,90
BENDROFLUMETHIAZIDE,Dyspnoea,89
BENDROFLUMETHIAZIDE,Visual impairment,89
BENDROFLUMETHIAZIDE,Amnesia,89
BENDROFLUMETHIAZIDE,Facial pain,89
BENDROFLUMETHIAZIDE,Dry skin,89
BENDROFLUMETHIAZIDE,Dehydration,89
BENDROFLUMETHIAZIDE,Palpitations,89
BENDROFLUMETHIAZIDE,Cardiospasm,89
BENDROFLUMETHIAZIDE,Angioedema,89
BENDROFLUMETHIAZIDE,Muscular weakness,89
BENDROFLUMETHIAZIDE,Subarachnoid haemorrhage,89
BENDROFLUMETHIAZIDE,Headache,89
BENDROFLUMETHIAZIDE,Lip swelling,89
BENDROFLUMETHIAZIDE,Disturbance in attention,89
BENDROFLUMETHIAZIDE,Anosmia,89
BENDROFLUMETHIAZIDE,Atrial tachycardia,89
BENDROFLUMETHIAZIDE,Pericarditis,89
BENDROFLUMETHIAZIDE,Myocardial infarction,88
BENDROFLUMETHIAZIDE,Nausea,88
BENDROFLUMETHIAZIDE,Dizziness,88
BENDROFLUMETHIAZIDE,Insomnia,88
BENDROFLUMETHIAZIDE,Diplopia,88
BENDROFLUMETHIAZIDE,Arthralgia,88
BENDROFLUMETHIAZIDE,Pain,88
BENDROFLUMETHIAZIDE,Hyperhidrosis,88
BENDROFLUMETHIAZIDE,Alopecia,88
BENDROFLUMETHIAZIDE,Anxiety,88
BENDROFLUMETHIAZIDE,Transient ischaemic attack,88
BENDROFLUMETHIAZIDE,Memory impairment,88
BENDROFLUMETHIAZIDE,Sleep terror,88
BENDROFLUMETHIAZIDE,Tension headache,88
BENDROFLUMETHIAZIDE,Blindness,88
BENDROFLUMETHIAZIDE,Migraine,88
BENDROFLUMETHIAZIDE,Vasculitis,88
BENZONATATE,Pain,15
BENZONATATE,Emotional distress,12
BENZONATATE,COVID-19,12
BENZONATATE,Anxiety,11
BENZONATATE,Fall,11
BENZONATATE,Anhedonia,10
BENZONATATE,Osteoporosis,9
BENZONATATE,Chronic kidney disease,8
BENZONATATE,Bone density decreased,8
BENZONATATE,Pneumonia,8
BENZONATATE,Multiple fractures,8
BENZONATATE,Osteopenia,7
BENZONATATE,Renal failure,7
BENZONATATE,Malaise,7
BENZONATATE,Off label use,6
BENZONATATE,Depression,6
BENZONATATE,Nausea,6
BENZONATATE,Cough,6
BENZONATATE,Sinusitis,6
BENZONATATE,Gait disturbance,6
BENZONATATE,Dyspnoea,5
BENZONATATE,Bronchitis,5
BENZONATATE,Dehydration,5
BENZONATATE,Foot fracture,5
BENZONATATE,Fatigue,5
BENZONATATE,Headache,5
BENZONATATE,Weight decreased,5
BENZONATATE,Urinary tract infection,5
BENZONATATE,Illness,5
BENZONATATE,Product dose omission issue,5
BENZONATATE,Economic problem,4
BENZONATATE,Pain in extremity,4
BENZONATATE,Blood creatinine increased,4
BENZONATATE,Back pain,4
BENZONATATE,Influenza,4
BENZONATATE,Bone demineralisation,4
BENZONATATE,Vomiting,4
BENZONATATE,Diarrhoea,4
BENZONATATE,Hand fracture,4
BENZONATATE,Arthralgia,3
BENZONATATE,Rib fracture,3
BENZONATATE,Candida infection,3
BENZONATATE,Infusion site erythema,3
BENZONATATE,Infusion site swelling,3
BENZONATATE,Head injury,3
BENZONATATE,Dizziness,3
BENZONATATE,Seizure,3
BENZONATATE,Nasopharyngitis,3
BENZONATATE,Upper respiratory tract infection,3
BENZONATATE,Weight increased,3
BETAMETHASONE,Nausea,16
BETAMETHASONE,Constipation,16
BETAMETHASONE,Dyspnoea,12
BETAMETHASONE,Abdominal pain,11
BETAMETHASONE,Pyrexia,10
BETAMETHASONE,Off label use,10
BETAMETHASONE,Vomiting,10
BETAMETHASONE,Ascites,10
BETAMETHASONE,Stress,9
BETAMETHASONE,Cardiogenic shock,9
BETAMETHASONE,Sepsis,9
BETAMETHASONE,Incorrect route of product administration,9
BETAMETHASONE,Multiple organ dysfunction syndrome,9
BETAMETHASONE,Abdominal distension,9
BETAMETHASONE,Pain,8
BETAMETHASONE,Hyponatraemia,8
BETAMETHASONE,Dry mouth,8
BETAMETHASONE,Condition aggravated,8
BETAMETHASONE,Somnolence,8
BETAMETHASONE,Skin exfoliation,7
BETAMETHASONE,Bacterial infection,7
BETAMETHASONE,Death,7
BETAMETHASONE,General physical health deterioration,7
BETAMETHASONE,Neuralgia,7
BETAMETHASONE,Swelling,7
BETAMETHASONE,Pruritus,7
BETAMETHASONE,Headache,6
BETAMETHASONE,Drug hypersensitivity,6
BETAMETHASONE,Drug intolerance,6
BETAMETHASONE,Intentional product misuse,6
BETAMETHASONE,Appendicolith,6
BETAMETHASONE,Ventricular fibrillation,6
BETAMETHASONE,Appendicitis,6
BETAMETHASONE,Sleep disorder,6
BETAMETHASONE,Pneumonia,6
BETAMETHASONE,Pain in extremity,5
BETAMETHASONE,Product use in unapproved indication,5
BETAMETHASONE,Blood cholesterol increased,5
BETAMETHASONE,Blood phosphorus increased,5
BETAMETHASONE,Myasthenia gravis,5
BETAMETHASONE,Blood uric acid increased,5
BETAMETHASONE,Fatigue,4
BETAMETHASONE,Rash,4
BETAMETHASONE,Abdominal pain upper,4
BETAMETHASONE,Malaise,4
BETAMETHASONE,Stomatitis,4
BETAMETHASONE,Anxiety,4
BETAMETHASONE,Pulmonary embolism,4
BETAMETHASONE,Thrombosis,4
BETAMETHASONE,Diabetes mellitus,4
BEVACIZUMAB,Off label use,34
BEVACIZUMAB,Diarrhoea,32
BEVACIZUMAB,Anaemia,21
BEVACIZUMAB,Fatigue,21
BEVACIZUMAB,White blood cell count decreased,21
BEVACIZUMAB,Nausea,20
BEVACIZUMAB,Hypertension,20
BEVACIZUMAB,Decreased appetite,19
BEVACIZUMAB,Pyrexia,17
BEVACIZUMAB,Hypothyroidism,17
BEVACIZUMAB,Death,16
BEVACIZUMAB,Proteinuria,16
BEVACIZUMAB,Neuropathy peripheral,15
BEVACIZUMAB,Febrile neutropenia,15
BEVACIZUMAB,Neutropenia,13
BEVACIZUMAB,Constipation,13
BEVACIZUMAB,Pneumonia,13
BEVACIZUMAB,Weight decreased,12
BEVACIZUMAB,Vomiting,12
BEVACIZUMAB,Stomatitis,11
BEVACIZUMAB,Platelet count decreased,10
BEVACIZUMAB,Neutrophil count decreased,10
BEVACIZUMAB,Rash,10
BEVACIZUMAB,Hepatic function abnormal,10
BEVACIZUMAB,Ascites,10
BEVACIZUMAB,Adrenal insufficiency,10
BEVACIZUMAB,Cholangitis,10
BEVACIZUMAB,Abdominal pain upper,9
BEVACIZUMAB,Hepatic failure,9
BEVACIZUMAB,Hyponatraemia,9
BEVACIZUMAB,Epistaxis,9
BEVACIZUMAB,Myelosuppression,9
BEVACIZUMAB,Alopecia,8
BEVACIZUMAB,Malaise,8
BEVACIZUMAB,Abdominal pain,8
BEVACIZUMAB,Disease progression,7
BEVACIZUMAB,Pain in extremity,7
BEVACIZUMAB,Malignant neoplasm progression,7
BEVACIZUMAB,Cough,7
BEVACIZUMAB,Oedema peripheral,7
BEVACIZUMAB,Urinary tract infection,7
BEVACIZUMAB,Dyspnoea,7
BEVACIZUMAB,Mucosal inflammation,6
BEVACIZUMAB,Lymphocyte count decreased,6
BEVACIZUMAB,Pruritus,6
BEVACIZUMAB,Alanine aminotransferase increased,6
BEVACIZUMAB,Asthenia,6
BEVACIZUMAB,Pleural effusion,5
BEVACIZUMAB,Ear pain,5
BEVACIZUMAB,Haemoglobin decreased,5
BIKTARVY,Pain,126
BIKTARVY,Emotional distress,125
BIKTARVY,Anxiety,124
BIKTARVY,Anhedonia,118
BIKTARVY,Osteoporosis,61
BIKTARVY,Chronic kidney disease,49
BIKTARVY,Osteopenia,46
BIKTARVY,Bone density decreased,44
BIKTARVY,Renal failure,34
BIKTARVY,Depression,33
BIKTARVY,Bone demineralisation,33
BIKTARVY,Blood creatinine increased,29
BIKTARVY,Renal impairment,28
BIKTARVY,Fatigue,27
BIKTARVY,Multiple fractures,25
BIKTARVY,Acute kidney injury,23
BIKTARVY,Asthenia,22
BIKTARVY,Gait disturbance,19
BIKTARVY,Economic problem,14
BIKTARVY,Osteonecrosis,14
BIKTARVY,Back pain,13
BIKTARVY,Renal injury,12
BIKTARVY,Bone loss,12
BIKTARVY,Foot fracture,11
BIKTARVY,Pollakiuria,9
BIKTARVY,Arthralgia,8
BIKTARVY,Loss of personal independence in daily activities,8
BIKTARVY,Dysstasia,8
BIKTARVY,Rib fracture,7
BIKTARVY,Tooth loss,7
BIKTARVY,Decreased activity,6
BIKTARVY,Wrist fracture,6
BIKTARVY,Mobility decreased,6
BIKTARVY,Pain in extremity,5
BIKTARVY,End stage renal disease,5
BIKTARVY,Osteoarthritis,5
BIKTARVY,Fracture,5
BIKTARVY,Hip fracture,5
BIKTARVY,Skeletal injury,5
BIKTARVY,Femur fracture,5
BIKTARVY,Proteinuria,5
BIKTARVY,Drug ineffective,5
BIKTARVY,Vitamin D deficiency,5
BIKTARVY,Insomnia,5
BIKTARVY,Bone pain,5
BIKTARVY,Shoulder fracture,4
BIKTARVY,Ankle fracture,4
BIKTARVY,Hypertension,4
BIKTARVY,Dyspnoea,4
BIKTARVY,Spinal fracture,4
BIOTIN,Fatigue,23
BIOTIN,Nausea,22
BIOTIN,Headache,16
BIOTIN,Fall,16
BIOTIN,Condition aggravated,16
BIOTIN,Vomiting,14
BIOTIN,Abdominal distension,14
BIOTIN,Stress,13
BIOTIN,Malaise,12
BIOTIN,Sepsis,12
BIOTIN,COVID-19,12
BIOTIN,Product dose omission issue,12
BIOTIN,Diarrhoea,12
BIOTIN,Dyspnoea,12
BIOTIN,Alopecia,11
BIOTIN,Sinusitis,11
BIOTIN,Constipation,11
BIOTIN,Pain,10
BIOTIN,Somnolence,10
BIOTIN,Off label use,10
BIOTIN,Illness,9
BIOTIN,Dry mouth,9
BIOTIN,Dyspepsia,9
BIOTIN,Urinary tract infection,8
BIOTIN,Cardiogenic shock,8
BIOTIN,Incorrect route of product administration,8
BIOTIN,Product use in unapproved indication,8
BIOTIN,Multiple organ dysfunction syndrome,8
BIOTIN,Ascites,8
BIOTIN,Dizziness,8
BIOTIN,Neuralgia,8
BIOTIN,Ear infection,7
BIOTIN,Hypersensitivity,7
BIOTIN,Incorrect dose administered,7
BIOTIN,Infection,7
BIOTIN,Bacterial infection,7
BIOTIN,Abdominal pain,7
BIOTIN,Swelling,7
BIOTIN,Oropharyngeal discomfort,7
BIOTIN,Eructation,7
BIOTIN,Regurgitation,7
BIOTIN,Neck pain,7
BIOTIN,Drug ineffective,6
BIOTIN,Depression,6
BIOTIN,Inappropriate schedule of product administration,6
BIOTIN,Decreased appetite,6
BIOTIN,Pneumonia,6
BIOTIN,Weight increased,6
BIOTIN,Respiratory tract infection,6
BIOTIN,Contusion,6
BISACODYL,Nausea,11
BISACODYL,Dyspnoea,11
BISACODYL,Vomiting,9
BISACODYL,Ascites,9
BISACODYL,Constipation,9
BISACODYL,Off label use,8
BISACODYL,Stress,8
BISACODYL,Cardiogenic shock,8
BISACODYL,Sepsis,8
BISACODYL,Incorrect route of product administration,8
BISACODYL,Multiple organ dysfunction syndrome,8
BISACODYL,Abdominal distension,8
BISACODYL,Somnolence,8
BISACODYL,Death,7
BISACODYL,Dry mouth,7
BISACODYL,Condition aggravated,7
BISACODYL,Abdominal pain,7
BISACODYL,Fatigue,6
BISACODYL,Pyrexia,6
BISACODYL,Bacterial infection,6
BISACODYL,Neuralgia,6
BISACODYL,Swelling,6
BISACODYL,COVID-19,5
BISACODYL,Drug hypersensitivity,5
BISACODYL,Drug intolerance,5
BISACODYL,Intentional product misuse,5
BISACODYL,Appendicolith,5
BISACODYL,Hyponatraemia,5
BISACODYL,General physical health deterioration,5
BISACODYL,Ventricular fibrillation,5
BISACODYL,Appendicitis,5
BISACODYL,Sleep disorder,5
BISACODYL,Anaemia,5
BISACODYL,Asthenia,4
BISACODYL,Dehydration,4
BISACODYL,Product use in unapproved indication,4
BISACODYL,Blood cholesterol increased,4
BISACODYL,Blood phosphorus increased,4
BISACODYL,Myasthenia gravis,4
BISACODYL,Blood uric acid increased,4
BISACODYL,Fall,4
BISACODYL,Pulmonary embolism,4
BISACODYL,Anxiety,3
BISACODYL,Pain in extremity,3
BISACODYL,Pain,3
BISACODYL,Product dose omission issue,3
BISACODYL,Rib fracture,3
BISACODYL,Diarrhoea,3
BISACODYL,Pneumonia,3
BISACODYL,Weight decreased,3
BISOPROLOL,Fatigue,132
BISOPROLOL,Diarrhoea,126
BISOPROLOL,Dyspnoea,117
BISOPROLOL,Nausea,110
BISOPROLOL,Vomiting,103
BISOPROLOL,Dizziness,103
BISOPROLOL,Arthralgia,101
BISOPROLOL,Malaise,97
BISOPROLOL,Pyrexia,96
BISOPROLOL,Headache,93
BISOPROLOL,Off label use,91
BISOPROLOL,Palpitations,89
BISOPROLOL,Pain,88
BISOPROLOL,Pruritus,87
BISOPROLOL,Dehydration,83
BISOPROLOL,Back pain,83
BISOPROLOL,Diplopia,82
BISOPROLOL,Alopecia,81
BISOPROLOL,COVID-19,81
BISOPROLOL,Tachycardia,80
BISOPROLOL,Chest pain,79
BISOPROLOL,Myocardial infarction,79
BISOPROLOL,Ventricular tachycardia,79
BISOPROLOL,Migraine,78
BISOPROLOL,Anxiety,77
BISOPROLOL,Hyperhidrosis,77
BISOPROLOL,Muscular weakness,77
BISOPROLOL,Hallucination,76
BISOPROLOL,Peripheral swelling,75
BISOPROLOL,Cognitive disorder,73
BISOPROLOL,Memory impairment,73
BISOPROLOL,Insomnia,73
BISOPROLOL,Blood glucose increased,72
BISOPROLOL,Dry skin,72
BISOPROLOL,Transient ischaemic attack,72
BISOPROLOL,Abdominal pain upper,72
BISOPROLOL,Heart rate increased,72
